NU_INSCRICAO,NU_NOTA_MT
c575ca76275c216572040c651f2dfd24012b1170,541.3
06a0f6f2f42cb8d08af2046d7063e4df0a7a9af3,438.9
6a54a45c3a5752ac47c80a37bba1519d4417fbd5,446.8
c108c080498daabe961406523d32e67731df9a60,0.0
96136f0053a0c3e4cb8540453f4edeaf0226c5f0,0.0
e0f8eafa7e05ffe82d65a6d67026fb8bdcd13a37,656.8
0027244961763bce90296b05ab1c58b25feecbea,498.8
30e497939546a84f7bc37d79fa1bb75ebe70d296,461.4
f9afe2ee90b2e25158cf70cdda8bd1a23881461f,517.6
f5a04c09a2993dd3e9c5cce854bed3345672269b,436.5
eadb5b78b469a7cf6fa577121e722adc3d0a116e,0.0
a213e842bf948197945426f37d53c625640f984e,0.0
f392f58168becc2a019d9c3be90bd199453c9fa9,489.8
630bbc85415c713b4f91983f9ee7cf583b7af917,537.9
45ad87c912eae27fd6d1d50d02d650f855275f04,441.2
5fc92d86f20d9c07b52528e5b7c52ab0634ec9b6,491.6
06ea68b355675d26c51d06171fd36fdee3277b5d,0.0
9b5fe2b3852b92078cee8baa54c88bf19d8a3880,0.0
758122129c02619dcaa8a7c364110ab903af8856,442.1
81b33d71e5ebc917ec942db656d620964fada49d,463.5
5bf6ce34f1392550bb2ee34e9800fd6df70f8c12,739.0
111ff7ddd2e979c23bb0e8c890a9917951d2a0db,0.0
c5d929a31ebbbd37b804d1b3186da80c52025508,0.0
b8ecd588358daf3a277daabc9f91ee515907fe22,459.5
636a420efb5991c0be4b131dc98fb3460a4065d5,0.0
a3013ac15f97991ab38e430e23c8ba1fde1ec218,436.0
55d164170ddb6ebdac0ad6175a5f6b1344770b48,512.3
2c88f7eec4c2db41dfaadc3ae36b6fd1925445c2,0.0
7a1a8a1fff3abff3957c8859cb988d02ebd534ce,0.0
96341a5e96137b582a2f3c4e5dd992122c780385,530.4
ba0dfc459d22ba6011e456ab3dd024b435580dda,510.0
bd5c6578c9024c026c9c260bf3c3e53c1716ca22,447.4
9d35e5d2e306fd79d30f24b5ea8a7cd3c14e02b3,581.2
ab0b646f587f98aecc4c3ce454c34f6464410cea,451.8
ba11dbddf70abf102b2056e9a3e7cf6af55aeb27,510.4
b207f277a1d9f3f2a90d7b7dd3c38d8b97c1d269,449.2
8ffc9dbd4890309090cc7f6b21b4fa023c6a9088,0.0
6b83905491fc04744a847d875533ec1ad6afb7b1,474.3
bad943af15660626bb9a592d55c071882b5908c8,486.6
46d4ac030ea49cf87d92f02c44cc088abd80d9b3,0.0
9c3cd2d297d6a7d24e44a8912db2bd49b85e7637,442.9
c6f62cd3fe5348a1a0dcea011162c90c04aed1d3,435.6
5cbfb0a3368a7bb94aa62a2f3de9f96a3a810c6f,0.0
6309975a376ffb009c60cd0730d35b95991c672c,424.4
0c8e05069a6a81cf78f2372f5e340375e0f29f7f,452.1
d0c0ef316460a146fdb93b06ac40b136636181d5,759.5
9b8d26f7adfcacacf9d36448f8237d6f4af8132d,425.1
664423eb165106f492462ac279fbd6711af138b5,425.5
8d8d43a5fb49c4086eefacf447ef86e87f028ef8,538.4
26480f4cdac9b7db887a4027ca5ac7ab27171390,429.6
e43d38f6c5ef4b55bce2c20845038520151c82f7,434.4
45e5b812b55cf2e972c6a3445469cdfacd490111,0.0
5fa1cdc6061426c5efb18bec5725babf60b37570,0.0
5a26f420290529ea3015d01dc6c86908db34193e,428.3
18c64b4568c1f230965aead29ae1592fda01d05f,457.0
695da51f9d0b2180555486f36e73da51db3b8740,455.2
c50b6b01965f8018abc505e8b78b8f85a1361255,0.0
7e6a5ea4c916f7bb0e97e34dfa5a709a0ede0393,0.0
1d9dba8fa5de56890e96be9694343ff70d28e4d1,0.0
b29e693875a12afa6a3045497e683536257c9619,522.7
9fdbef2e51bba75416a1b325388c7c55df863ec2,682.9
c8a508005568418bee0adace08451488743d5789,556.1
f2fc6b95f3da43deb0e55bda9d9ccc11922fc06d,429.1
af5998e9833b18559891a5c5c15da936edbc9ad4,427.0
d24d5848387771cb4ca766d4f811bba15081dcb6,437.0
a3ccfde9f5b8200cd7e66cdf8b0ca22592bc7b59,0.0
16bafa9e1da859dec03f25e70beaeb3b0f53c401,475.5
03a46ad8bcd2201ae1e5707cafd2ff715657a407,447.9
9ae86ddfa4bab6a101f560fd2a97b8449af01f8b,465.9
e4521a6e4a1e442bc0d6a27685ca9d07df878399,451.8
c1853a58fa4652ae7a3f0822d94525ef4bc59bd8,0.0
9a2d9b1e949f2a5ea326c266fb2758c080ece6cd,0.0
1e1b06caeddac05fba544d2caab9bdef92292448,456.2
d6fcbd5b243909efcec1164b373141a90d51a4ec,470.2
f0f07be65ac0362041d8982b02666093e6902d70,0.0
b446e365b8853cee2d0b0957bf4c65a1fd44a75c,472.6
ef893b76bc4d3d5b40904e5d3b4e43b1ce29635a,563.0
b2ef33438b16f54eaaada5a499e5b9d70e7cbaf9,444.5
3e18aea5e0898b4897982b585efcd5d41ffa2310,440.7
d495216a1ae9d009143f93fe516ca90b043cfe9c,465.8
50ad15cf445499a53f33dc97b68dd485a0b5be5d,458.7
c937c24cff6819088b61b6dbd3504635d40fbd5b,0.0
d6317ea6ea09e751946b500ec15b68a389935cc8,431.3
251f780ba6ff835be4c35371a2749bdaef41ab9e,0.0
9cb37b0c352edfd37f1c08d1c5f4c995def2a7c6,616.2
4ed186e1854432164fb76a7752abe3f9b672fc44,441.8
17c7b8a4295b71deffbcd9679e0b3e7058cd23f6,550.0
c65b40029e4b7c845db8e38a9aedee2303926a1e,434.1
699d85b183ed6e8e493adcd4796bcfc6a70b1493,0.0
78c1b222f176cfe359ea2f2ebf30a23af1ff93f7,489.0
62af61a85dd17d2ce7fdae1ea47fd411ee4e3909,519.2
64596361ba2914a9656e04c7720a2956a00e51c7,0.0
cc664dbabfc9fedfc92f66cd1c9149f3df584580,425.8
ad7e78f08cf26ecea74316f3eaa7297f08eefecf,508.2
c41de1d66943f86e42cf66b3dec6cc196ac456b4,424.4
73f5617878676b211049c06a734395f316f7bce9,460.8
40ea1311a656cb310e7d7f55baad87f4ec644371,449.9
b794af00318eac2874056f5f23d8f64b2c82b9a6,449.6
f0f2ece19ca0578e6fedbe8ca3d5a57fdadc5273,426.8
de496a4c80faebcaca42aaab272740763522813b,0.0
0f72ffb73755bc6cab86d6eb119c1bc4d804fc9c,503.5
44f541751e2bed39d5c5cdc703e50b6a5f14dbf9,500.6
c8c460680f42159f63af6082150e412024dec006,0.0
c960037aaaff6addce26bd7b9bebb67d66815336,428.6
29175318e03e967d7db83010ffc193639e75fb60,459.2
aee562b057a663232ded7ad7dd99f532abd88f1c,493.9
b7da24dcbc3e66fd8343c01d98b0f11ce60ba7b8,496.6
fddd0c34d10074967156596c5bb565730c0516a6,530.7
25649c8b169c66dfc43ff7735ec439eeb4c43cb1,425.5
72471abb641e03cc6e8f161cc33ef0b193f5fd69,0.0
f7d67db97305c69b86014efc73a6474746cebe57,0.0
0e218e7923ac1bf75819e9681926860fda5955c4,432.9
6be0f430c65f5f310cf8bcb7811e72977ab8a36b,570.0
aa8a567bfed4d996f644d2ae4a0410059ed559a8,455.5
f3758a79f6787e87690a273be8877dd2559a2189,424.4
0115b0abcaa64883c780f4395816c763b0ba1dba,461.9
c9c320120b3e986326fd27c64ebafddcb8a34ae5,493.2
83e9189ad5e6803010e4a8d7786d83d51b4d072b,545.2
1716bac5fa1b2e07c5309fd23296fb10f32a91fd,483.0
f3ae54ab8cd7bdc856ae1731fe332129e6a4126f,0.0
a53fd01604a639188125b62b59de2c93e885cdd5,0.0
687448d804c924b64fb61ba94b1846007d6ab904,670.5
ac8db41d3834313ad6c6470c89dc6fb894b09342,0.0
834d210e7c1165c0ade65e4b2ab20c2c2e9ee774,0.0
85d242dba50381621f3f44a46c8e19d4aa949196,426.0
e673f673a923826e58dbbaee41347fc6c7190f6c,428.5
745f26f46ea86ee7120e47c4e4454e9ff2014be3,0.0
0e71b17a84b0708866e71f87089c8e446ea9dde4,0.0
d8bb747e90924ca2da4811a86d612a811ca55ee8,425.7
c6276f27d568361cee956964fb7149a64d477a72,499.6
7f9b0537f2c38fb2c108b55e55618e9370a95c20,0.0
ec5d23c2e9f157ccd0baa4b292e8dd2e2cedac5b,559.8
d9d847916197466389658a31c9a071bf751b2231,438.1
f5cfb92ab9b6e8b882a01783c02a97c545773253,423.6
8307b2142c7fc4bdebf29b89f9b63b2fcd1fa2fa,517.8
7aed648c2c983a53e6bf18a80ff3fda2809f2828,428.3
62980b7abb1768ca53fe76039d00c32db1111dd1,556.5
9544b8ad1230e31ccfdecb9e3fd8464a8b86a2e6,430.3
35582c4097fb4b06a91da19cd583772a9d86e9d7,0.0
9beb191a3446fedd038a2acc53cc73a4d7addd98,439.1
a696ba411198f3efa4ac94e1cf6969629f7e3fa9,495.0
e3dbb8a1df52dd191d1698da978426270fdab4c8,575.7
b6bee62d4d73657b0ef47f16f875418eb4c4ff2f,474.3
69ab6ef02ad64662dcd5e81f34775331130b85ce,0.0
c120e9b0c21634a8d6b4dee4381771ca01434b0a,0.0
6e27fbdbe1c3535d01606cebf23168cbc867284a,473.3
fd3347da636d6c597f6b9d5ac0ff04ab4aa9f45d,438.7
87881fe11de76bb58d4592ddc8f4036d231b14cf,0.0
a1a1b7fdf66b55751b202714f1f342c5769d3b9a,0.0
7ac5b8119b46505883764b15158768249a19bc75,480.5
d796ef8338806bcdd5973ed6f1d4b5f027a5b53e,487.1
77b4afdddd5906c700007d523aad010af744828a,518.5
5d12fd63bca6cc3e4b5d575d15c83c9286f8cbb7,486.0
0cb149aaae0d8f15b7376c63d0eddd4b7610faa4,435.6
962a5b091ed826bef75a8cd6a3640462ebf18c18,0.0
0912901a9cf2c28f2f001c8b07b0b6745cfeef73,455.0
6bf4b4e3dedcef47ed3dbe68785a1795238f1f94,0.0
16c86751ae838343cf11f2b782cfd1a9351b7df9,441.2
f5e18a31e75145ed9947397f7e97f7cdd65997c9,461.1
44333fb503c4285b21500fd8cbe2d4b01f7c9a9a,564.4
1aaacd35a610392bd3eb26cdc03b7df70e7338b6,453.9
58373722411945d7bdef5cb5ede4459a9edcba13,702.4
a4f9fdda97c0a5a9024f6397d5963b3233d525b3,0.0
e5cce2a3c4b84cbc78ff429ca4ebbbfb2b92d82b,0.0
fbbedf651635cb20ab7d73c0df10349ec19406f4,496.6
ac0672791ab77daa1a88917319f6a81d48c039a2,453.3
18971261007a7df90081e682f530b0bb933c7b05,430.8
766e74a2b847193a0e72fd9ca7a5488467b4001f,641.8
f8d2cb16b7a5e174fcc2b76d18f7d4fdd7ed13e6,637.2
a046d5f1275b3d7c4c80de122f5783110bb139de,477.5
c476c28c271114351f7df88e4ada53a02a6ab7fd,446.1
2383fd53d2062cf9eb760ee159e8599d784ea3ad,524.2
6cf4378e9b737cde762f847a4133c0f0a51af8fb,433.6
afbb1c4fc0d85ac65b11f016c8c2489b8175f6a9,0.0
537e2b3126d1ac5dbbcfde55d0549dda561b575e,636.9
d5b0b6b1d308bc5598d17171b63c220429d65882,514.4
be5fcc60060c10729489eb296651f99cde7a1f78,458.7
c5cf6f06593c1830f43b8310ecb5b885e06f5583,0.0
889a6097b286730a6757ea174728eeb0a14fcc4f,564.0
bd7f9c8640412736f83101714c2d35721753de71,440.0
1545d81155aa885b2344c5b20f97852abf1d3021,0.0
f77507705f197f08acf982853b4f481d7a9a0a0b,557.1
8005937a977eaf54535cec4e86fffe0622d86027,458.7
d548b75b88388dba356a5e7043d802523cebf7be,437.2
5aed9b781bc9d334def639b9e22fa0edd86c4104,428.9
8d273cc5ff9520947e212b4bab15a7bf125d51ae,593.4
beb4b6e26c5c90c4c1f63b5402b4a27ec066799f,456.3
6bb0347a27172b6da6a477b212ac453ee0b317d6,442.5
2bc61953c153051cc6c5c5f279ff493c5b50f346,0.0
5684bd0e7dbd48f198db07fd3b3de2aa5d6ea5c9,550.2
e095d83730d16bdca52edda499352823c0ae9a7d,465.1
7fb12a1d1f8106aa942787429c57962db62209f4,455.1
3e0fd99c643bac4c7354025cacbc04922c4d7af8,424.6
6bd7e53fde462120da3e1f3abc359dcd853f38a1,442.3
e132dc710bf40da1b4e565d1ee233c1bd0ada1ae,0.0
931c9b68503203e3dde2b2416193f56f3b3240b1,463.7
3d9d271b0131965c3896efeee8e144733f05a89a,0.0
886ff01a626712ff457aca87ee499fe565380a3e,0.0
a15d809e0a87059fde96b0b69718e260119b680f,483.5
fce9f32ec22885e4680e8e992ec173aaa112d41e,462.9
41cdcbe8b3d19283983318846c677a4c15af4aaa,429.7
5c89fe7d22a0bb5907dbcd78db36b5214c1f466f,0.0
93fc86498d9aab1cc0b79b62ca83a2c303fa978d,426.3
0cc89d9d493ab99eb527d96f179405e0ca9fe5cd,487.9
9fbe78e4c9327af1f7c4694dfc08fb2103fe5690,424.6
10577e52644495a112d6926d3d88de72bca9e14b,0.0
c809774e530a33dfb2e8131fb2859acb1d60fc16,553.5
a676a714e149fa988d1ad76ad969a949c99b3daf,0.0
17852911ec609b95147c2b36507cf41c374feee7,571.8
ac30e056ebf05c2d64f1827a7df1621f05ae2f49,433.6
2818b1f99095fab6d1019efc123108c69504dfbb,439.8
4019a9d240e065bbda6b1694ad02f785942bdce4,0.0
3c7d52ad907c55f7334346a768b44288ebb5b72e,456.2
2e43766fc1f5e74d18b86058d03ff824de66b9fa,0.0
8bd427155d8fbac266279acd0e1cfbd04198f2c3,445.2
ca7b735d284c323a2a5a8e07da8e6adf767b8e23,447.3
dee4340768896265cc860b2143a197f1e83857dc,462.5
4859cc28af0fea9c52bfa188ab0cbd231f5bc7a9,580.9
0013741ec1dc7e4c3b5baf73f61a47d7585292d9,495.9
0c90c6df5e73a9831acf3a833a1589b9059a0c81,0.0
03faf309404717170977dd61b95ff1814c40088c,447.3
cd3f58db06e4d9d717c6cc8de31a25c53cb5ac73,440.9
2e26d17bc182aacfaeed3b12f1a66feb40d4f96e,484.7
ceb125e2a8f67106d58e63f317c812b764d3f725,557.8
4b7579ff6554b6b366d2397000350dbc9fdcbafa,0.0
7afc4443fdab80c585b84ae370e3592f73f04171,0.0
084ac6ddb231e42eb19ee05c0d5b0f3bd7a90470,452.4
e953271d07ef14f77f07eb72a93de203efa33b06,456.7
9d6ee37a8cd4d8bd9a3a099b8f8ee19f14235e13,433.1
2c3e89ffb7d52702eb2d96bd704b80dc058ff897,525.7
64383cd3683b92e1053102f3137581ee19687dbb,0.0
4abd3801858b276db1a70ee7e94c1d899b79e380,695.2
e8b10bed6dc25e70ba3129fa1f3f95c91ce5d23e,0.0
c59cbd8309df8defa64508ebcbeefbcab5b24b50,431.9
c9041f3b039b43b8eee4400b24308cb2f1c20a6e,455.5
6dd26d0500fac7c3b12384dc9790d56647196ade,451.1
672eac5a995e11b1dc871b27aaa5933935c462cf,0.0
8a0bb9b0b52da6ba570837fe31c22d8f47df197c,0.0
f99ef219338343ac35a138627ab44549fcc9247d,583.1
4326e63cd732212597e47d63c7d3e4ce315075a7,0.0
367a987b5a240cb3cd1ba4302f32f1e9adf75129,431.9
71b69bc0230f1d10277c460ca6226d6886d0799a,535.3
fe819e9bb1d110d71dcf1aa143f3e0614ead0a87,608.4
6c389474e6fc47a559acd374747311424e4b2243,0.0
85ddb58c793932dc0b1244a67d490cfb45c64aa6,454.1
0683bd41ef13129ea73344ea989e0c2e93910ef2,536.0
bdda2058e08eea69e4c188395e34efa77d626279,443.0
fe19531e526713a5f8d49cbeff226a1b18ad4daf,0.0
e24c79803fab5038ccbe849262f642dcbca4a735,464.3
4078b001cf7b49e098e4812929823b5d2b1ccb52,0.0
809a406544f9c7b0ec78cbf04043abdd3bfd5faa,495.6
10afdafe674bed7060aa03e4d3643ffd6bb1cc22,0.0
10ce02a9154cccd22497208b8e0195af192540a7,441.5
c29bd91764f9b9f650a926bdf2f424b4dbfa4be2,432.4
e51cb39545f074025dea07bba60fbb2ce3bbc8c1,0.0
368c201123a334ce74cb5b5736cecdc4dcd7f43b,442.5
396836342ad0668d13dbd20779f3faf065223e9b,0.0
951544af1d2cc99f72def1e5050a514a7d869da7,425.7
4dce465136c73b5cc104045314bc8c40ee0a7bcc,0.0
47c56b81cb75952158cc58ac1dba1c6adec1e441,470.7
e749ce60d99c6e78272a2bbf6e064087b44441f0,0.0
19df9feceee051f2b3466617bd4969688049c530,461.1
112515d41ca96e2dca583ac6f049404d651f7ed6,0.0
5128a1a7c4743109ace5dcfd42879ee999290536,452.9
396393b00220c19d1da779dd40277ab033825c5b,456.0
aa3c70232b75e6699d4fddad8278b785019de599,464.9
23fe757306c647c997ddd80b681ee7cdd693ed0a,464.3
8338d85c01042aa8d043b4f004e1051b7dab9385,423.0
1ae3591562a76ac63d7f8edf9113a2eaad373539,473.9
4fd659b8ab4ac00f9233609c32a6f735b909493e,459.6
97c20f6f8377abce03e1a8e94f3e9428a7692d5a,680.3
71b6c0ff2cf1ea9e3dca0f24e45d2224fdc718f2,476.1
eb72e93988532c686581729e39b8b969e8fe11f9,506.9
f8b9cf59ba045595c2635ca232e74e417468054f,432.6
e2867649339be49075bcc34446b27b84685df132,562.0
a684d0f8cbd3951c1aa7f0eb17207255da6a5342,442.5
4b83e292acd8b9b0ff3f73d2d76786c668346b02,564.2
f220f1ad2b33afcbe62e6d7110acbf8f33611643,432.5
d56f89ba5ab1ac6aa1f378352545c14bab6b643c,0.0
8e397c184b99d98a6321ece206c14e060259f972,449.4
007d54236b259073657f2ec22ec77f01f53cc845,425.3
b821047b68fddf477c463a21d71311fe8dfeb73a,531.4
fc00ce0aa1e7031be87c6e596b3d2e3b7bfc718d,426.0
026b462e5963b287ce2dc90e178427b18315ecc1,0.0
0d66828e27aca8b62da5a21d35836e0ad7299858,0.0
7b96070e1fe3a1949cabd1a19ed516f51f4d0cce,428.1
5446cabae69b4a3f17a93e915b20c902629f6bfb,0.0
0031a184b641879da21aa6b20afe7fe981cbd0b9,439.1
3b6f2590bb08848ae5b7cd08a41d1cc6a628c1f6,757.1
f764e7fc1a9e524379fb803916a4febbe7eb24f5,0.0
f0527e3f10cbf275c69eda7ebf7e521f74723644,469.9
dbb9805d453e8be32d844ff35ab54818f1862c4a,452.8
c063002d93b60b03895b07efdfb49981c0aa74cf,547.5
79a82427efed350356cfde73470641b0143931af,466.7
998dd43e87b4e1a075aa5af92a3dd5aa644b6710,428.3
b6896311e1e6509aa201bb98af9d59a9f92ae26d,518.3
cdbc37753e75ff9e9084f74b9ea32790dc3021c8,532.3
1ff27016f59accc6db15f32efc63c1e359c2e640,474.5
9ea22356a56bcfc22a8a8a7b560904e51261c3ac,0.0
70f54399076674b5788c25a4f91590eef521c586,482.6
c9c74863e650894c407ecff2e859d545add51127,457.5
5a620d93a07732b713ce1c5f8b1207fe4ddc2db5,459.4
adb2c4c81f38b46232c14ba76031de8e4d932bfd,428.4
ee5f9994df3331cf0df76303584bab4070a28d0d,502.3
f1188bd78bb2caf3b243095a7efa21a90b455323,504.0
469a2496f12cda71984b4783186e4a81ddc66d05,442.6
53aff6504cf05345877577b392df1e6d3495f96c,440.1
c93e7b3dbc68c73e8b971c76348d35b6ab96f832,548.1
e3d52ab59888e30406daccc15eaa5b2c093768c4,0.0
16e35b093d462f16bca8f46ef05907d7674171b5,427.1
39eb70c2dee43187cd0c1e31a3ea9c4c9da6bcc7,427.7
61d98e628e77be0d8884ce8f3108afc6ae7c5c03,509.4
603cdac3e2637a1775d0835a35b1824a66d6f159,496.4
729dbf9ac607943285cf9cabf80503f9e1112cb0,665.1
6553371b304d9effccd011d3ed11f852354b335c,458.2
dd7b89ef2c69d23491f3e4eaa9d23e0ec85cdbc2,451.7
6b11913937224ba8eac6c17003a30e9d6939b6a3,426.1
11cca4c8990d674ff1a5e26fe0040669e61a0233,423.3
7cc229b6a8bfb19b7018bb362188dd9bf985cddb,437.2
569fff7fa6d66e6a99c21bd650356b830ee82ff9,527.1
d974c6fd7a7c8a43b2aded4a925119b6d56468a8,484.3
96c92d668b7c3585d4ca225dc2ba2d2f61a83f77,541.3
80c9bf87c8851d126db4fac626b5d65e55bc2c11,0.0
01f7730894bdc452e3477d93e3c54ff415b61111,452.1
5ec28648c95c2da89e5d8edceef07e9f93cda87a,443.7
c3f000c8196ae5fb2a6a6e1eb07ed23b5e959dc5,0.0
c72b158cced5274845a6dd714599314634bb6c48,426.4
c48bba8ca267525981be488ff4e86cf050164a39,427.8
f34a161eeb0416fc4b417e93ce97909636c524a9,655.4
c1879190680836a87f332da038342397e16c5ccf,454.6
6cfe37fe7376f0d2f9ee084516700cfb9c5baa2f,471.3
92b5684e2a99a7a6a2d20d8edbda70fb9b15e9e1,462.8
54b2fd8f0178fb68be897d3c078edee23671f16a,0.0
9bd47b6835215e353d16c1dfa6c03f4c3b2f9e1f,628.7
f64ef391c8560402e96a9cc926483c72aebb3e8e,0.0
9ed6c9c343caea90c23c8852d6a1d36e231bbc7c,429.7
8833c7ba011d13481b959f08f6c7cf30a1556c6d,427.7
6b326331104abe00432c6f1f57bc55f4224688b8,0.0
f3ef288fa31afac3b0ca3aa433d13e272fe00266,490.6
dd2d48e442be679f4ea26a306395cd883b62adf9,486.4
8b1d9baf2ce110da189bdc97492dbfe0695c86aa,0.0
c58609f09096eb6b8798597ee6e37c8c1ac0e23b,0.0
5fdef6f4ca221d65de7129dea44cf3496f5cdd64,0.0
2689bd93b7eeaf6477323172ff564376bbb01a61,440.5
4627ec480f21bb94067f34cc9fbb40e25f65b478,0.0
02099cf2215f0382aacf7329e93018c8ff49241e,0.0
05cf942d421a1328096dd41aa129871a0f151617,453.9
75c132a4c4e1282cdba35d9e0bdf61ae7e508b3c,470.8
cdb9efbf46b74930f814ed3315298d246112432a,573.3
d223498de0171aa5a893a630d50d64cdd6c3903b,521.5
c8a54292e1a0f01824920b5ecef0ed73117c82af,455.0
e965f4dc22429c93fe5ba5f45cb4d811697c7dd1,453.8
94e57ce9bdc898ebd57e1977d10ec1a4b1016f5a,517.8
b083c91a03a467c488143daae73bc1ca6c67eaed,433.9
e045a78dd6d3a80cdb933c2c633235f9400d935e,443.5
9c03ec51a87204ffc1879e6b7a4dac8cd3d35a9d,459.7
06dcdcbccf054a131e22e893c4ef13c5c55e95c6,522.6
6d92d2501c29777b1ee946549b4c68855dcaf846,506.8
7510c5fb8ba3e4f346c13e2864fe1b980d4a8ff0,530.0
477647b25c833f63e00c3018c6e35b6f92ba3e21,0.0
1990bceee04b458c7506e12bfc94340568e90652,0.0
40f78aa7da9ceea65c094319f607534e9b30365e,472.9
629098a8b4808aaf21d231d76749534f767af76f,0.0
cea2d68d8a866c40bbf04cf59dfab64ab5728f0c,0.0
1d24aa3d5981652501dfaed0536c6a7268269e42,508.1
e172fa5f93736178e35f574e8c2ac09d5191ef51,426.4
ad12d43e69656e89951352925b1783b8f52e461a,482.7
baef769fe1e7fa60a51d42aecf92b955d4b897ea,453.9
d0dde3b886beb447747030ffc5e4df503c77ea06,438.7
5e72d4a95f175b0f3b54cc41d54beb6574bae90f,433.1
8e19e5d730aa06ec06279e0b711954526ac5fdf0,517.4
930aa8888d9dfc515a1c1d862bb5e0008fa3fb37,445.5
5132afe537cc020677fc257025ac2197ec8f4f76,430.8
4800ed1c53611d0b9722bb55f2b5eb411d9810f2,456.9
d241980523994e8163acc9fa7535cb8a2f4581c2,456.3
dcca0013abf090da1a0fc8a5fdc0039fd556d540,0.0
5bc9f56113c15fb72b540e78b9ed76e84a6bfdd0,491.4
d53d367385fdeebd4755f504ce0b52c08212e2cf,498.9
43345fa824e2d2e14c9e55ef4203fa7281384d08,464.4
a1389e38917a93d168c5bf2a6b06f50e61c01bf0,0.0
91715815e6d1a2fd369379aa2451e4d535f000ad,832.2
fedec1c68a8209fbd9d61deb68b5758092e988b6,467.3
595b7e5edb003a28180a8b0d017b3cb0133ea763,433.1
8f211dc328e1b6fd9dbc8a3e9599bb952273aa69,465.6
46a697f4c8e3f21cde73ea82e859032ba778c4a7,563.0
9bd8e8097edf52b4f95ff4bd5d66106f2ba3b7d7,0.0
b04f5a32926fa64f940dfc5b37827973e1ffdab7,436.7
148e3ef8c2a7052b7a54c05c17e9a64b03dcc958,0.0
4e52b73e91be41ec437fe105497c6fa4b2d9c2bb,425.6
b02a44458d192e2b88fc6a22f10b76564289b3bb,524.5
6ba95b286f8b8489fbffdfa008d07e86828c6377,0.0
67c21afc206a6cbbcecac9f53aeef2deba622be2,0.0
2026ef69839e751b2b78f3423b71adda30c8ff12,0.0
0672bbae643d4a999853d5fd1f3a4341848b8525,424.6
dbc2ffa058d03823310bd5a22ffcaaa9e164f059,495.6
a7a7212789ecf4702334e9d7afda0bf50dcc62c7,0.0
9ea8936fc4032e7ac564d3fb19c7eec9b82b4833,481.2
c0c1b0a9bb9f86fe701ea75200255f2841612546,473.9
da114f441ce38da76c5732b49dd97452900c12db,0.0
95771cfcb7feb9cd8ede0dc51ef60cc6ca31398b,437.8
c66ecaee41d08c2aed17688c67f41ad749dd7e08,576.7
4afb560ec531a92cbfaeeea2760d3906a237e2a4,0.0
528dd53aac2e98ae6514637dde7bda883636187f,0.0
b337af487f7962a13cd01ff46a8ad018c36aae13,569.7
838819e380664b54ce26c5a374fa00d5a09f1f66,479.5
1254edf4a16f9986b6035a98f4739a46bd445cec,474.4
659a8a61d89abbdf4ec2b6021bd828ead0d45a7e,456.1
a455b39a38c7eab16ffe1afc96e50ceee285e4ab,0.0
8d8a4d18a9e48040f2d060fdebd2bf38ee6331d4,439.8
ba3b8c7ad441d5ab525a57750951c6008c9a0ce2,443.8
0b2bb0d770a048460635524280814fa93d61e2d9,471.0
3d37ebd4442995d8706e2b61a82e24be7810ba60,465.1
71ebd4766a377b3136bf240effab3c4a21c1d160,446.8
0b81e78c9196c26554e1dbfb2886d0b1caaee57f,0.0
70a452eb2468fab6734007b7fbca04d798a577d4,624.0
3aed699de60252c5890ae5aa8e9ee0e04762d950,427.3
b4d92ef68697a52731950962efeef7732c598a29,465.8
a6dd59fbc6a31fd154ec1b42f8d32b2b0f68d01e,428.6
b0e6d9a800c6161f19982d3a2ca923369d426c3a,458.0
0ba051d8db0608d22aa3afd1141b99096a3f1f01,474.3
010f40757d0121c336eee26020c320b7cd22c8bd,428.8
58db7e8ab03782cd8a74b38ca4e09d1a8d69444e,0.0
bb012421e88a0ee1ba5eae1844981ead4ad0de14,598.3
d00b2982cdf0b6e90a5f9dbe24eae5ffabeea87d,501.4
84e64a158420dd8ed7712f200ece7060dd8928b9,460.5
4a587b231549cf4dd9e8d8a6e670b1e6000cd5d8,431.1
5f15c7c62ed22711e914ad1a88b7ffb0d207ca99,477.9
a1aae127c63308b4a6355ccb16f99918cd513fac,0.0
75b3ea3112b7c010512672e211971e1bc28e1c02,439.4
5516df900f8b8146759765865b547d4101610fd6,433.4
2b3061ad2a0578e77b7ff7fa71161138e4cc03cb,452.2
39afaf1c7ac2609fb67d2a82420917b00cf6d8af,458.0
5951cc578661069e16579472bc48423cd559131c,462.6
2c4216eeeab41b8b2359c0093d08fec4c095c0e3,426.8
226bc79b8748d5b9e71f04f7e08f3ce22b2ba5fd,514.1
afadd9349d5960c36946b1d3f50dc70b8a72d385,0.0
d5f020b8dcb4244a02412bbbe8be8ac0f9864a65,476.3
af43655ead65ac652b42e062b617f290ea60f1ba,0.0
4eb012933907d41c6a44cd988caef09980ac4115,456.8
b0fe66a054153433ea939280a03b6078ecf5627b,444.4
cbb7cffc69dd02f933ea1ddaad430d855c41b92d,501.8
d047b5c1e7ebc3a0fc980bd89925a88eb60c3a95,489.7
6e9f05d4165f979ab0421a7c4da5bbc94bb98e60,0.0
d70866063e21b298063e910dffdb5069075912cd,0.0
7e859ae82a9d17b86d86d99eda6e5d686c038674,457.8
